target,feature,sense,type,zone
137.8127642021133,14251870722,>=,absolute,NA
1.102794579564739,14251870724,>=,absolute,NA
5.947688745018969,14251870725,>=,absolute,NA
0.07846974063584228,14251870726,>=,absolute,NA
0.6354652774121858,14251871105,>=,absolute,NA
50.813505969273045,14251871114,>=,absolute,NA
5.15534096958552,14251871124,>=,absolute,NA
3.6993432439957505,14251871127,>=,absolute,NA
11.10250373767762,14260580101,>=,absolute,NA
27.049828854046904,14260580103,>=,absolute,NA
2.587687844408571,14260580106,>=,absolute,NA
1.956321972663194,14260580116,>=,absolute,NA
6.61817293897869,14260580122,>=,absolute,NA
22.205701988371136,14260580124,>=,absolute,NA
8.377114340422839,14260580126,>=,absolute,NA
23.433767672606542,14260580127,>=,absolute,NA
5.187088735537771,14260580402,>=,absolute,NA
89.66908678807661,14260580406,>=,absolute,NA
28.506138079192567,14260580407,>=,absolute,NA
80.99266935512296,14260580411,>=,absolute,NA
8.986251747489044,14260580421,>=,absolute,NA
5.868428425124979,14260580503,>=,absolute,NA
2.0842900576535612,14260580524,>=,absolute,NA
157.42004228356245,14260580608,>=,absolute,NA
475.9352739215868,14260580610,>=,absolute,NA
261.7005717334716,14260580617,>=,absolute,NA
93.2765001106156,14260580619,>=,absolute,NA
95.79680607113876,14260580625,>=,absolute,NA
44.842587491126544,14260580701,>=,absolute,NA
0.3381561687482306,14260580702,>=,absolute,NA
41.324246655634056,14260580703,>=,absolute,NA
175.2489118466872,14260580705,>=,absolute,NA
457.89503323416005,14260580706,>=,absolute,NA
25.901446995984124,14260580707,>=,absolute,NA
96.8067407945101,14260580711,>=,absolute,NA
24.11117448952749,14260580713,>=,absolute,NA
12.761282344880184,14260580716,>=,absolute,NA
570.0759346598651,14260580722,>=,absolute,NA
38.5779216216922,14260580724,>=,absolute,NA
24.68409164148587,14260580726,>=,absolute,NA
2.9495708402307836,14260580911,>=,absolute,NA
13.191342799677978,14260580912,>=,absolute,NA
2.3049328437762435,14260581105,>=,absolute,NA
76.61806460678262,14260581114,>=,absolute,NA
3.705313087340224,14260581124,>=,absolute,NA
21.013096854419484,14260581127,>=,absolute,NA
7.65028794390222,14260581224,>=,absolute,NA
0.43366314285876734,14291780101,>=,absolute,NA
0.921459656814333,14291780106,>=,absolute,NA
1.982196671040268,14291780127,>=,absolute,NA
2.837154396252829,14291780402,>=,absolute,NA
13.16950364799223,14291780406,>=,absolute,NA
45.795289013823734,14291780411,>=,absolute,NA
2.2596197829064626,14291780421,>=,absolute,NA
104.27186869433989,14291780608,>=,absolute,NA
465.86225358995586,14291780610,>=,absolute,NA
74.80482488060701,14291780617,>=,absolute,NA
24.187834409164484,14291780619,>=,absolute,NA
393.7853100269446,14291780625,>=,absolute,NA
1.2510538875318749,14291780701,>=,absolute,NA
5.271779547885524,14291780702,>=,absolute,NA
2.584516374390596,14291780705,>=,absolute,NA
104.15546394611188,14291780706,>=,absolute,NA
0.13028762489557266,14291780707,>=,absolute,NA
58.92023946207347,14291780711,>=,absolute,NA
1.4889986846951893,14291780713,>=,absolute,NA
1.1319738658774412,14291780718,>=,absolute,NA
83.0175372353089,14291780722,>=,absolute,NA
8.094040665425464,14291780725,>=,absolute,NA
6.771420991584318,14291781114,>=,absolute,NA
0.6600560267151558,14291781127,>=,absolute,NA
3.7864207184147314,14291940101,>=,absolute,NA
5.028904737956779,14291940106,>=,absolute,NA
0.23125449276631113,14291940109,>=,absolute,NA
0.3240066840739928,14291940111,>=,absolute,NA
4.353397286263515,14291940116,>=,absolute,NA
1.2079906890130587,14291940122,>=,absolute,NA
5.827838112270346,14291940124,>=,absolute,NA
0.8214752113854047,14291940126,>=,absolute,NA
13.412593200761194,14291940127,>=,absolute,NA
19.026686903666143,14291940402,>=,absolute,NA
82.46650334157489,14291940406,>=,absolute,NA
6.475880246945849,14291940407,>=,absolute,NA
74.102484798995,14291940411,>=,absolute,NA
52.66774859387123,14291940421,>=,absolute,NA
136.60595227693074,14291940608,>=,absolute,NA
135.80715264389326,14291940610,>=,absolute,NA
210.2853347378471,14291940617,>=,absolute,NA
140.63795155148793,14291940619,>=,absolute,NA
312.4318229565689,14291940625,>=,absolute,NA
14.205937932029965,14291940701,>=,absolute,NA
15.806914697225716,14291940702,>=,absolute,NA
0.14476608555926132,14291940703,>=,absolute,NA
103.58051454136462,14291940705,>=,absolute,NA
270.74496869198697,14291940706,>=,absolute,NA
28.1195311341487,14291940707,>=,absolute,NA
112.17965332724022,14291940711,>=,absolute,NA
14.01786508873329,14291940713,>=,absolute,NA
0.6744061537474692,14291940716,>=,absolute,NA
1.5738867275456414,14291940718,>=,absolute,NA
304.42726842221197,14291940722,>=,absolute,NA
3.584734481979386,14291940724,>=,absolute,NA
15.066018530841015,14291940725,>=,absolute,NA
5.085081216191611,14291940726,>=,absolute,NA
0.38102696328741087,14291941105,>=,absolute,NA
78.73836980909165,14291941114,>=,absolute,NA
1.9964742318148507,14291941124,>=,absolute,NA
10.805179783981202,14291941127,>=,absolute,NA
0.2057955665844153,14291941224,>=,absolute,NA
3.8488965041498777,14291990101,>=,absolute,NA
4.823447749995504,14291990106,>=,absolute,NA
8.196248379093047,14291990111,>=,absolute,NA
1.2381835899208038,14291990122,>=,absolute,NA
0.27023284479510035,14291990126,>=,absolute,NA
0.7257995227504279,14291990127,>=,absolute,NA
11.912195562669105,14291990406,>=,absolute,NA
0.2663710447028279,14291990411,>=,absolute,NA
4.094872807224419,14291990421,>=,absolute,NA
187.96354115022672,14291990608,>=,absolute,NA
481.1794612909088,14291990610,>=,absolute,NA
236.60600252015368,14291990617,>=,absolute,NA
62.9596359988852,14291990619,>=,absolute,NA
584.2779832315254,14291990625,>=,absolute,NA
2.0580570711430393,14291990701,>=,absolute,NA
56.06995482433759,14291990705,>=,absolute,NA
154.47983492372225,14291990706,>=,absolute,NA
16.632981081117396,14291990711,>=,absolute,NA
241.11909908517703,14291990722,>=,absolute,NA
30.793116527369865,14291990725,>=,absolute,NA
47.93022071272837,14298760409,>=,absolute,NA
79.06945842665306,14298760411,>=,absolute,NA
9.56895877638933,14298760423,>=,absolute,NA
34.95514240250006,14298760711,>=,absolute,NA
134.25356232743917,14298760909,>=,absolute,NA
119.58909634890064,14298760911,>=,absolute,NA
161.51682010942932,14298760923,>=,absolute,NA
0.3638964492477935,14302360109,>=,absolute,NA
13.322331997051451,14302360111,>=,absolute,NA
9.19979613543066,14302360116,>=,absolute,NA
0.03895961723173968,14302360402,>=,absolute,NA
13.610075759706714,14302360409,>=,absolute,NA
101.72455036738084,14302360411,>=,absolute,NA
6.184127685766133,14302360423,>=,absolute,NA
0.4914599130957898,14302360702,>=,absolute,NA
1.0581706509964417,14302360706,>=,absolute,NA
95.14252372099112,14302360711,>=,absolute,NA
8.437016973551483,14302360716,>=,absolute,NA
0.4590617203360806,14302360718,>=,absolute,NA
136.16365202105595,14302360909,>=,absolute,NA
50.178066226533666,14302360911,>=,absolute,NA
25.494139527904768,14302360916,>=,absolute,NA
96.47215366191486,14302360923,>=,absolute,NA
22.1300328711984,16839520101,>=,absolute,NA
31.67530462998666,16839520103,>=,absolute,NA
6.274908054804573,16839520109,>=,absolute,NA
54.31338206377616,16839520111,>=,absolute,NA
18.808811135076276,16839520113,>=,absolute,NA
45.66935159845047,16839520116,>=,absolute,NA
71.95418761911166,16839520124,>=,absolute,NA
4.698240697169992,16839520126,>=,absolute,NA
50.206455209737406,16839520127,>=,absolute,NA
74.75338787782741,16839520411,>=,absolute,NA
11.589134249993451,16839520503,>=,absolute,NA
5.312018527566873,16839520524,>=,absolute,NA
35.40852080292189,16839520701,>=,absolute,NA
262.05466000701176,16839520703,>=,absolute,NA
12.37795568474032,16839520705,>=,absolute,NA
71.10293804954046,16839520711,>=,absolute,NA
22.64417383167319,16839520713,>=,absolute,NA
131.00432585667218,16839520716,>=,absolute,NA
200.28991982163495,16839520724,>=,absolute,NA
8.776086537879165,16839520726,>=,absolute,NA
457.044228256329,16839520909,>=,absolute,NA
180.35984039011288,16839520911,>=,absolute,NA
24.672354117520456,16839520912,>=,absolute,NA
56.24859982273626,16839520913,>=,absolute,NA
275.9567287634976,16839520916,>=,absolute,NA
31.131543068692626,16839520923,>=,absolute,NA
2.128139377346334,16839521105,>=,absolute,NA
211.51996294051247,16839521114,>=,absolute,NA
7.215900892173084,16839521124,>=,absolute,NA
39.57323038722438,16839521127,>=,absolute,NA
87.55607693110905,16839521224,>=,absolute,NA
49.132075085207134,17026070101,>=,absolute,NA
24.45269411800011,17026070103,>=,absolute,NA
1.339249396867897,17026070106,>=,absolute,NA
6.549089131795781,17026070113,>=,absolute,NA
9.21745822035896,17026070116,>=,absolute,NA
10.530254876483328,17026070122,>=,absolute,NA
71.07225699197004,17026070124,>=,absolute,NA
5.039795174806541,17026070126,>=,absolute,NA
28.002676941679574,17026070127,>=,absolute,NA
10.460077699851082,17026070503,>=,absolute,NA
5.6653910727499674,17026070524,>=,absolute,NA
43.12626587170884,17026070701,>=,absolute,NA
152.589359361741,17026070703,>=,absolute,NA
91.3186110546722,17026070705,>=,absolute,NA
28.24296060799553,17026070706,>=,absolute,NA
43.32904739092606,17026070713,>=,absolute,NA
35.34195498907852,17026070716,>=,absolute,NA
142.51381323426764,17026070722,>=,absolute,NA
256.4962444530099,17026070724,>=,absolute,NA
9.867341784125529,17026070726,>=,absolute,NA
119.60844604676356,17026070912,>=,absolute,NA
20.174121847718165,17026070913,>=,absolute,NA
96.61516211549116,17026070916,>=,absolute,NA
5.976567346822021,17026071105,>=,absolute,NA
179.43504828746092,17026071114,>=,absolute,NA
38.55144292466362,17026071124,>=,absolute,NA
26.927783461364218,17026071127,>=,absolute,NA
86.12776748597643,17026071224,>=,absolute,NA
187.28057576828067,18641610101,>=,absolute,NA
97.74562903295352,18641610103,>=,absolute,NA
17.92808914249017,18641610106,>=,absolute,NA
31.541079602016485,18641610109,>=,absolute,NA
128.2464952292961,18641610111,>=,absolute,NA
39.44276026512244,18641610113,>=,absolute,NA
139.22129945536852,18641610116,>=,absolute,NA
30.174893171530552,18641610122,>=,absolute,NA
239.5728190265256,18641610124,>=,absolute,NA
23.47057890177418,18641610126,>=,absolute,NA
140.4675763916279,18641610127,>=,absolute,NA
29.383274931918365,18641610402,>=,absolute,NA
152.68930908026982,18641610406,>=,absolute,NA
4.082654549983287,18641610407,>=,absolute,NA
143.94441219346848,18641610409,>=,absolute,NA
654.0164011731059,18641610411,>=,absolute,NA
72.463364045464,18641610421,>=,absolute,NA
10.886285658589056,18641610423,>=,absolute,NA
16.999083456568567,18641610503,>=,absolute,NA
0.01456305350597767,18641610524,>=,absolute,NA
62.23222905062558,18641610617,>=,absolute,NA
55.9189330037497,18641610701,>=,absolute,NA
32.29305214058513,18641610702,>=,absolute,NA
165.80557590161808,18641610703,>=,absolute,NA
228.79787320880513,18641610705,>=,absolute,NA
757.5022453544889,18641610706,>=,absolute,NA
8.328674365895788,18641610707,>=,absolute,NA
714.7654197890531,18641610711,>=,absolute,NA
60.58879687761618,18641610713,>=,absolute,NA
100.22644910834524,18641610716,>=,absolute,NA
6.18812877811328,18641610718,>=,absolute,NA
564.9332468687211,18641610722,>=,absolute,NA
195.3590591449285,18641610724,>=,absolute,NA
40.39479888591768,18641610726,>=,absolute,NA
273.97633343210924,18641610909,>=,absolute,NA
185.1321799826794,18641610911,>=,absolute,NA
54.654015059879214,18641610912,>=,absolute,NA
59.9024168326619,18641610913,>=,absolute,NA
244.39359706911316,18641610916,>=,absolute,NA
171.82462555023056,18641610923,>=,absolute,NA
1.8052934423095557,18641611105,>=,absolute,NA
162.87432056219438,18641611114,>=,absolute,NA
14.077805739057284,18641611124,>=,absolute,NA
23.882743144781127,18641611127,>=,absolute,NA
1.995504672192906,18641611224,>=,absolute,NA
8.05800111419202,19110930101,>=,absolute,NA
20.498590261020965,19110930111,>=,absolute,NA
85.00788101477436,19110930116,>=,absolute,NA
18.03988161185301,19110930126,>=,absolute,NA
3.1566332616989192,19110930409,>=,absolute,NA
162.7607309252606,19110930411,>=,absolute,NA
5.654727617245833,19110930503,>=,absolute,NA
8.224558694056084,19110930701,>=,absolute,NA
0.2451286506685171,19110930706,>=,absolute,NA
13.697112779165016,19110930711,>=,absolute,NA
36.65239619726243,19110930716,>=,absolute,NA
60.72551938489693,19110930722,>=,absolute,NA
23.65072969604523,19110930726,>=,absolute,NA
11.732753153725069,19110930913,>=,absolute,NA
26.69589996609411,19110931114,>=,absolute,NA
2.2045878088169544,19110931127,>=,absolute,NA
4.023870178478836,19111680101,>=,absolute,NA
3.0206305088115157,19111680106,>=,absolute,NA
8.596582886358833,19111680127,>=,absolute,NA
118.05448480905204,19111680608,>=,absolute,NA
125.84792536529888,19111680617,>=,absolute,NA
9.54589641327179,19111680619,>=,absolute,NA
37.964339258412984,19111680625,>=,absolute,NA
19.522769802455397,19111680706,>=,absolute,NA
3.215788280468842,19111680711,>=,absolute,NA
19.22341770151248,19111680722,>=,absolute,NA
39.52090925792295,19118120911,>=,absolute,NA
24.399900039027123,19118120916,>=,absolute,NA
124.95104013139616,19163470101,>=,absolute,NA
35.42439300862025,19163470103,>=,absolute,NA
10.715206597336415,19163470106,>=,absolute,NA
2.3876048363806923,19163470109,>=,absolute,NA
59.21904697634153,19163470111,>=,absolute,NA
19.0213424449135,19163470113,>=,absolute,NA
93.28733842136732,19163470116,>=,absolute,NA
0.9177025820611212,19163470122,>=,absolute,NA
29.839590476888898,19163470124,>=,absolute,NA
8.470189329071845,19163470126,>=,absolute,NA
54.26295179424501,19163470127,>=,absolute,NA
0.9305888518527644,19163470406,>=,absolute,NA
88.35384715213317,19163470411,>=,absolute,NA
28.530273040438832,19163470701,>=,absolute,NA
0.16472892492893154,19163470702,>=,absolute,NA
79.79973635334751,19163470703,>=,absolute,NA
115.5060817830394,19163470705,>=,absolute,NA
253.85955587259497,19163470706,>=,absolute,NA
441.8460973723839,19163470711,>=,absolute,NA
27.03648474529504,19163470713,>=,absolute,NA
69.5390013875353,19163470716,>=,absolute,NA
3.028328140377908,19163470718,>=,absolute,NA
97.97210051520878,19163470724,>=,absolute,NA
27.04306384635945,19163470726,>=,absolute,NA
5.492142756690131,19163470909,>=,absolute,NA
157.03559921407845,19163470911,>=,absolute,NA
356.455564843786,19163470912,>=,absolute,NA
50.5245657797488,19163470913,>=,absolute,NA
258.34427182998894,19163470916,>=,absolute,NA
0.49101092856816336,19163471105,>=,absolute,NA
3.086628966475026,19163471114,>=,absolute,NA
0.21987881113942095,19163471124,>=,absolute,NA
0.5407946149477594,19163471127,>=,absolute,NA
28.308188820044705,19292700101,>=,absolute,NA
23.654547329588876,19292700103,>=,absolute,NA
0.30968005501199514,19292700109,>=,absolute,NA
24.937157612485024,19292700111,>=,absolute,NA
16.01691776545056,19292700113,>=,absolute,NA
21.512191414581416,19292700116,>=,absolute,NA
31.211853096706314,19292700122,>=,absolute,NA
90.794918708329,19292700124,>=,absolute,NA
17.17399454593872,19292700126,>=,absolute,NA
72.03859069513659,19292700127,>=,absolute,NA
0.49828235936816456,19292700406,>=,absolute,NA
0.6426875401045816,19292700409,>=,absolute,NA
203.04841790721756,19292700411,>=,absolute,NA
6.510985825944482,19292700421,>=,absolute,NA
16.834032554245955,19292700503,>=,absolute,NA
13.240916816226644,19292700524,>=,absolute,NA
111.76283825809575,19292700608,>=,absolute,NA
42.49533206776808,19292700610,>=,absolute,NA
122.23243817621288,19292700617,>=,absolute,NA
125.07905195542652,19292700619,>=,absolute,NA
59.119962071378936,19292700701,>=,absolute,NA
9.942777535250606,19292700702,>=,absolute,NA
134.33648026708718,19292700703,>=,absolute,NA
137.96563891190803,19292700705,>=,absolute,NA
252.4996551352637,19292700706,>=,absolute,NA
341.47165146492193,19292700711,>=,absolute,NA
57.6151871906885,19292700713,>=,absolute,NA
104.31697593669831,19292700716,>=,absolute,NA
6.863659894371581,19292700718,>=,absolute,NA
586.3174218657553,19292700722,>=,absolute,NA
202.5263701222761,19292700724,>=,absolute,NA
31.18339756176748,19292700726,>=,absolute,NA
0.6152628044968826,19292700911,>=,absolute,NA
5.534282344461873,19292700912,>=,absolute,NA
6.320922342579854,19292700913,>=,absolute,NA
13.618283085839188,19292700916,>=,absolute,NA
5.3493280907815395,19292701105,>=,absolute,NA
186.83722666439303,19292701114,>=,absolute,NA
25.979261151971077,19292701124,>=,absolute,NA
21.564984556257045,19292701127,>=,absolute,NA
37.28267796939055,19292701224,>=,absolute,NA
31.893111542878327,19380500911,>=,absolute,NA
76.83652529011565,19380500916,>=,absolute,NA
94.97782871309602,19381310111,>=,absolute,NA
74.17091146794286,19381310116,>=,absolute,NA
0.13114234851673243,19381310503,>=,absolute,NA
2.463548924871946,19381310703,>=,absolute,NA
20.165874139797182,19381310711,>=,absolute,NA
5.490162904063037,19381310716,>=,absolute,NA
3.7042197984992526,19381310904,>=,absolute,NA
106.57100775751988,19381310909,>=,absolute,NA
119.04171748625546,19381310911,>=,absolute,NA
352.035712071628,19381310912,>=,absolute,NA
1.385940769635403,19381310913,>=,absolute,NA
25.58200390649933,19381310916,>=,absolute,NA
0.14038483542390165,19381310920,>=,absolute,NA
123.43197462760013,19381310923,>=,absolute,NA
98.3508919743591,19385200101,>=,absolute,NA
79.53201808717489,19385200103,>=,absolute,NA
8.278445376528339,19385200106,>=,absolute,NA
10.133979921838158,19385200109,>=,absolute,NA
89.8623791495848,19385200111,>=,absolute,NA
25.143244985329716,19385200113,>=,absolute,NA
56.95613421236038,19385200116,>=,absolute,NA
17.348951390277463,19385200122,>=,absolute,NA
158.8376645035098,19385200124,>=,absolute,NA
11.300328399585188,19385200125,>=,absolute,NA
6.499932486598573,19385200126,>=,absolute,NA
89.10610398414289,19385200127,>=,absolute,NA
9.233412683252558,19385200411,>=,absolute,NA
14.771896310939171,19385200503,>=,absolute,NA
0.09587075743384328,19385200524,>=,absolute,NA
61.04910705110392,19385200608,>=,absolute,NA
5.402369060307136,19385200610,>=,absolute,NA
128.1671406036086,19385200617,>=,absolute,NA
40.299225804724074,19385200619,>=,absolute,NA
23.34611642475822,19385200625,>=,absolute,NA
26.053180236249155,19385200701,>=,absolute,NA
235.11480527808135,19385200703,>=,absolute,NA
102.4119931234646,19385200705,>=,absolute,NA
46.25250966710914,19385200706,>=,absolute,NA
68.9991008457886,19385200711,>=,absolute,NA
31.94823575470537,19385200713,>=,absolute,NA
34.766133527699495,19385200716,>=,absolute,NA
31.850277503653416,19385200722,>=,absolute,NA
110.54518790457912,19385200724,>=,absolute,NA
1.0679647960714649,19385200725,>=,absolute,NA
19.049112447534185,19385200726,>=,absolute,NA
1.6007062700827743,19385200909,>=,absolute,NA
80.14300358614459,19385200911,>=,absolute,NA
108.1959896389166,19385200912,>=,absolute,NA
28.308184273321057,19385200913,>=,absolute,NA
105.50062265501532,19385200916,>=,absolute,NA
0.2408975706289594,19385201105,>=,absolute,NA
69.94063005761132,19385201114,>=,absolute,NA
5.10897170152932,19385201124,>=,absolute,NA
19.175039657095738,19385201127,>=,absolute,NA
16.773455650561505,19385201224,>=,absolute,NA
215.68055199290376,19388100101,>=,absolute,NA
66.5092572833102,19388100103,>=,absolute,NA
14.805734875465276,19388100106,>=,absolute,NA
43.50186730455004,19388100109,>=,absolute,NA
170.39396490136937,19388100111,>=,absolute,NA
25.04511474840376,19388100113,>=,absolute,NA
233.34324737510195,19388100116,>=,absolute,NA
13.739159147469255,19388100122,>=,absolute,NA
21.4613339207772,19388100124,>=,absolute,NA
11.011410836016974,19388100126,>=,absolute,NA
50.391019136429,19388100127,>=,absolute,NA
63.488694394007304,19388100409,>=,absolute,NA
10.585801366264628,19388100411,>=,absolute,NA
12.132376920699524,19388100610,>=,absolute,NA
65.57554009877644,19388100625,>=,absolute,NA
6.411834816010502,19388100701,>=,absolute,NA
60.54157943310041,19388100703,>=,absolute,NA
14.86963865214762,19388100705,>=,absolute,NA
103.27370738351232,19388100706,>=,absolute,NA
82.71654077474618,19388100711,>=,absolute,NA
1.031253145798998,19388100713,>=,absolute,NA
34.434970550520084,19388100716,>=,absolute,NA
4.048256012794062,19388100722,>=,absolute,NA
1.8171969777908223,19388100724,>=,absolute,NA
0.7049836361991586,19388100725,>=,absolute,NA
4.692288782584179,19388100726,>=,absolute,NA
212.64259244270417,19388100909,>=,absolute,NA
84.93169328969302,19388100911,>=,absolute,NA
53.734625765603106,19388100912,>=,absolute,NA
12.450412914375423,19388100913,>=,absolute,NA
46.00782769062307,19388100916,>=,absolute,NA
0.0424470778976757,19388101105,>=,absolute,NA
0.41384256363643807,19388101114,>=,absolute,NA
0.857094532198514,19388101127,>=,absolute,NA
2.182262355530503,21273720101,>=,absolute,NA
