NUTS_ID,name,value
AT11,IntenseCropland,126.49658417205137
AT12,IntenseCropland,690.0666531638543
AT13,IntenseCropland,5.79801076527719
AT21,IntenseCropland,57.665665207743935
AT31,IntenseCropland,324.36289015332284
BE10,IntenseCropland,0.33393333333333336
BE21,IntenseCropland,54.59570888750127
BE22,IntenseCropland,5.732328028712759
BE23,IntenseCropland,94.00818697293136
BE24,IntenseCropland,69.25741128101173
BE25,IntenseCropland,64.3399287740348
BE31,IntenseCropland,62.2043039009731
BE32,IntenseCropland,245.16136516421574
BE33,IntenseCropland,26.648638302853033
BE34,IntenseCropland,69.80188363051839
BE35,IntenseCropland,83.61082449068483
BG01,IntenseCropland,457.6945160779697
BG02,IntenseCropland,538.2439442462296
BG03,IntenseCropland,208.32955367787233
BG04,IntenseCropland,527.6450818002016
BG05,IntenseCropland,545.5702610733274
BG06,IntenseCropland,790.0154472321285
CZ01,IntenseCropland,10.430278754385933
CZ02,IntenseCropland,305.121084233077
CZ03,IntenseCropland,55.825853288178166
CZ04,IntenseCropland,90.29722092416323
CZ05,IntenseCropland,314.66737876842035
CZ06,IntenseCropland,660.4544314317753
CZ07,IntenseCropland,389.34550342961535
CZ08,IntenseCropland,135.99252206963817
DE11,IntenseCropland,477.8712829861953
DE12,IntenseCropland,187.35124615445596
DE13,IntenseCropland,177.345738866139
DE14,IntenseCropland,404.0070981700984
DE21,IntenseCropland,391.35924174993863
DE22,IntenseCropland,67.92804711814057
DE23,IntenseCropland,262.20928699737317
DE24,IntenseCropland,176.75574602389813
DE25,IntenseCropland,231.9757289732635
DE26,IntenseCropland,233.08225194612595
DE27,IntenseCropland,376.6328858652502
DE30,IntenseCropland,1.8244237640690133
DE40,IntenseCropland,989.2559666666676
DE50,IntenseCropland,1.9476960338965346
DE60,IntenseCropland,6.673854799464131
DE71,IntenseCropland,151.2218610545023
DE72,IntenseCropland,124.02695050770284
DE73,IntenseCropland,251.54964218323198
DE80,IntenseCropland,1064.3126779967129
DE91,IntenseCropland,346.6544965884507
DE92,IntenseCropland,464.2397038876373
DE94,IntenseCropland,791.2536469574156
DEA1,IntenseCropland,166.9359204751462
DEA2,IntenseCropland,211.69358414946757
DEA3,IntenseCropland,206.69512412855065
DEA4,IntenseCropland,280.4282854385965
DEA5,IntenseCropland,142.37421491365865
DEB1,IntenseCropland,198.57703131277435
DEB2,IntenseCropland,40.21295380491233
DEB3,IntenseCropland,130.7311117365833
DEC0,IntenseCropland,47.0224585101687
DED1,IntenseCropland,98.71993152013727
DED2,IntenseCropland,118.12552986500157
DED3,IntenseCropland,119.32868527435373
DEE1,IntenseCropland,122.28927523595563
DEE2,IntenseCropland,202.056809907413
DEE3,IntenseCropland,462.6267666666667
DEF0,IntenseCropland,575.0897600041376
DEG0,IntenseCropland,604.2659296376926
DK00,IntenseCropland,1398.5570081255132
EE00,IntenseCropland,714.3982020646206
ES12,IntenseCropland,32.83550096036983
ES21,IntenseCropland,121.2004010991421
ES22,IntenseCropland,481.1598437206138
ES23,IntenseCropland,68.65110384569209
ES24,IntenseCropland,1834.067061452238
ES41,IntenseCropland,3328.8053233894952
ES42,IntenseCropland,640.0404841980035
ES43,IntenseCropland,2118.9272742667495
ES51,IntenseCropland,309.7584063594885
ES52,IntenseCropland,122.25840727832717
ES53,IntenseCropland,127.906468555752
ES61,IntenseCropland,1248.4804744645412
ES62,IntenseCropland,69.63728478200676
FI13,IntenseCropland,2.06869279752988
FI14,IntenseCropland,593.7608543430076
FI15,IntenseCropland,70.3176711269647
FI16,IntenseCropland,245.80429128112934
FI17,IntenseCropland,402.37171380512535
FI20,IntenseCropland,22.6721888027668
FR10,IntenseCropland,284.08001980615114
FR21,IntenseCropland,649.357066666667
FR22,IntenseCropland,1366.4675179934952
FR23,IntenseCropland,707.8899060597927
FR24,IntenseCropland,2151.22084062721
FR25,IntenseCropland,622.1518565802083
FR26,IntenseCropland,1546.31955521553
FR30,IntenseCropland,842.3286044986634
FR41,IntenseCropland,608.0840695500374
FR42,IntenseCropland,172.89877661475467
FR43,IntenseCropland,619.3441104036281
FR51,IntenseCropland,529.8293201568658
FR52,IntenseCropland,1546.4984942649867
FR53,IntenseCropland,745.222836515313
FR61,IntenseCropland,945.3406666185356
FR62,IntenseCropland,1099.907776315926
FR63,IntenseCropland,162.66012663255762
FR71,IntenseCropland,883.2998574458439
FR72,IntenseCropland,173.64616067216903
FR81,IntenseCropland,266.77105442925983
FR82,IntenseCropland,134.546823980405
FR83,IntenseCropland,37.441537271548334
GR11,IntenseCropland,416.30172141636467
GR12,IntenseCropland,583.8125491610183
GR13,IntenseCropland,182.48483760008034
GR14,IntenseCropland,48.207630976139185
GR21,IntenseCropland,80.0702605169046
GR22,IntenseCropland,16.693728999999998
GR23,IntenseCropland,168.44342076312077
GR24,IntenseCropland,49.331371101525036
GR25,IntenseCropland,165.37814462762734
GR30,IntenseCropland,12.737996292882247
GR41,IntenseCropland,40.74948829232237
GR42,IntenseCropland,140.0042322290721
GR43,IntenseCropland,51.87445666666667
HU01,IntenseCropland,247.78391314014095
HU02,IntenseCropland,406.52161480892534
HU03,IntenseCropland,613.5370351856296
HU04,IntenseCropland,578.4179510252878
HU05,IntenseCropland,599.004546960139
HU06,IntenseCropland,844.1473333333333
HU07,IntenseCropland,1185.9768158909856
IE01,IntenseCropland,182.20899279806167
IE02,IntenseCropland,455.99441576081534
IT11,IntenseCropland,750.2787371005593
IT20,IntenseCropland,1085.8626943051709
IT32,IntenseCropland,329.2459037889249
IT33,IntenseCropland,175.25797266396035
