species,target
14291780608,85.35414798418854
14291780610,328.96075774725716
14291780617,68.0285079955976
14291780619,22.15767134359008
14291780625,313.20431116117516
14291780701,1.3346613816401889
14291780702,4.270722139894803
14291780705,2.197523447531969
14291780706,88.56014420025885
14291780707,0.09321348674129694
14291780711,52.99874485292054
14291780713,1.1162773371457198
14291780717,0
14291780718,1.1643031849055303
14291780722,73.82987186226833
14291780725,7.765126141822505
14291781114,4.6069379115311255
14291781127,0.5725006920674127
14291940101,3.395696427765144
14291940106,4.413766913962419
14291940109,0.6652845436838106
14291940111,0.7337978026960172
14291940116,4.958904121499113
14291940122,3.2030172004488127
14291940124,6.602832498989034
14291940126,0.6783734110140358
14291940127,7.95724420205795
14291940402,18.2932501179317
14291940406,91.38212842257612
14291940407,5.681502496167469
14291940411,62.98424014208702
14291940421,58.63640884365985
14291940608,77.17561043977034
14291940610,44.34529557975696
14291940617,116.8636124805968
14291940619,82.17969370853393
14291940625,127.01225799939256
14291940701,10.303819990995144
14291940702,12.778707379702126
14291940703,0.0594328500839689
14291940705,66.86342568965937
14291940706,260.14053603407683
14291940707,26.878593528985324
14291940711,76.11498256433246
14291940713,7.089500996812908
14291940716,1.0128257866035142
14291940717,0
14291940718,1.7057449019127378
14291940722,194.88096087716912
14291940724,6.37305156748201
14291940725,9.891753076579343
14291940726,2.36372306125304
14291941105,0.19328253898351003
14291941114,44.70553975190497
14291941124,1.662416153820885
14291941127,6.265934779101599
14291941224,0.7780988063491967
14291990101,4.312173679693549
14291990106,4.563444471532631
14291990111,11.113518215398718
14291990122,0.9652539068050516
14291990126,0.2860837566433474
14291990127,0.573841503701418
14291990406,17.09733305445334
14291990411,0.282624266250059
14291990421,3.634163859250521
14291990608,134.29753691548612
14291990610,330.93848365097114
14291990617,155.97697563960708
14291990619,47.932128575371415
14291990625,419.1481299348096
14291990701,1.739688085069069
14291990705,42.30901542350546
14291990706,150.51423287629797
14291990711,15.689607191058446
14291990717,0
14291990722,178.52709655598153
14291990725,26.84380328806317
14298760409,54.99652135123164
14298760411,81.80454412323466
14298760423,8.885554038136883
14298760711,35.800061207625276
14298760909,160.4903581779232
14298760911,133.46997654351756
14298760923,162.8469859983043
14302360109,0.5695197426388342
14302360111,13.313601614963082
14302360116,6.58653877188117
14302360402,0.06567897966306191
14302360409,23.854026722854694
14302360411,175.6023530191912
14302360423,7.256325519020057
14302360702,2.717461197101857
14302360706,1.81872886206427
14302360711,155.42646020623403
14302360716,10.457129490018971
14302360718,1.1356375007109951
14302360909,139.5833928056972
14302360911,65.34326222987065
14302360916,33.12856247372186
14302360923,119.9491180726752
16839520101,18.917237479008897
16839520103,33.305663207022455
16839520109,11.206015598119654
16839520111,65.90967261754915
16839520113,16.30050985318947
16839520116,54.80381579843913
16839520124,72.36447158011518
16839520126,6.711383150761372
16839520127,45.90134961407765
16839520411,73.42981960449822
16839520503,10.961000239072703
16839520524,5.400586430128771
16839520701,34.11334294852886
16839520703,243.9686850562131
16839520705,12.3960345198948
16839520711,76.50532673952465
16839520713,17.92071871122724
16839520716,129.95776719523
16839520724,220.72002184771267
16839520726,8.067602646377651
16839520909,558.2252446154432
16839520911,199.77910998469795
16839520912,26.901046561270615
16839520913,43.15857155433662
16839520916,298.62714375468727
16839520923,24.28993470398813
16839521105,2.1582264534405105
16839521114,193.7424916390995
16839521124,7.385845845074412
16839521127,37.49576955504509
16839521224,92.20994253358242
17026070101,35.91296394103532
17026070103,23.710359551324668
17026070106,1.5635137995761796
17026070113,8.662929150894447
17026070116,6.329477930785382
17026070122,12.987660908549794
17026070124,63.154640339231385
17026070126,4.5002254603745016
17026070127,49.343088269606234
17026070503,12.915184593336752
17026070524,5.9740276976418505
17026070701,46.71849573811229
17026070703,179.9052925655755
17026070705,120.5307344738844
17026070706,31.20976475361365
17026070713,41.38825868398115
17026070716,34.95505803732589
17026070722,158.43984451482743
17026070724,254.32188850766775
17026070726,10.830660878204766
17026070912,116.30174487675534
17026070913,16.240693412139535
17026070916,93.97452200475348
17026071105,6.155559681202997
17026071114,193.3526163160523
17026071124,37.39525365686781
17026071127,30.257988370459582
17026071224,87.53666663024217
18641610101,182.05790443789823
18641610103,93.14106000329582
18641610106,19.38544862976799
18641610109,34.24776985259379
18641610111,131.61788298635204
18641610113,31.073270950081618
18641610116,140.10222654451553
18641610122,40.30506738153708
18641610124,225.6372278654033
18641610126,23.355794877206108
18641610127,126.2653626586098
18641610402,33.92943447917895
18641610406,174.32040210242198
18641610407,4.8857603173004724
18641610409,144.8988542149219
18641610411,685.5009090430939
18641610421,83.82607058623134
18641610423,9.775692802677744
18641610503,15.89583488951911
18641610524,0.08558194536531556
18641610617,55.169022040021616
18641610701,56.56876969203247
18641610702,33.956987582802974
18641610703,161.58495621202525
18641610705,213.74756383122852
18641610706,824.8190512066959
18641610707,10.500861448968957
18641610711,673.294547540846
18641610713,51.71519428419363
18641610716,118.8311387327376
18641610718,7.815673028744011
18641610722,571.6361483934527
18641610724,213.6849612924141
18641610726,35.16057352709202
18641610909,291.17521723492877
18641610911,201.49370252151536
18641610912,57.27531930992344
18641610913,46.036586985067615
18641610916,250.81618688879993
18641610923,167.655751723315
18641611105,1.9595532723088571
18641611114,139.88727449759833
18641611124,17.367328789046585
18641611127,22.09396660408129
18641611224,1.8303944229923297
19110930101,7.78974568636147
19110930111,18.50162075940418
19110930116,80.72431337505886
19110930126,17.171734066153373
19110930409,2.926507433509545
19110930411,193.84823059371067
19110930503,6.222464190023669
19110930701,9.210807949348212
19110930706,0.3156833459097651
19110930711,13.468468855270771
19110930716,50.440507979494875
19110930722,65.08212365034817
19110930726,24.33125137468711
19110930913,10.884782364332665
19110931114,25.939807364441897
19110931127,2.687586443070252
19111680101,4.368937884173513
19111680106,2.874761084543877
19111680127,7.43574502530187
19111680608,95.10683976610343
19111680617,107.90493060596891
19111680619,8.976464380318514
19111680625,32.63767690174942
19111680706,20.43901152967245
19111680711,1.6888645797577235
19111680722,22.937584263341932
19118120911,38.036912291419554
19118120916,24.592226500714723
19163470101,121.46288327798332
19163470103,37.44099782073333
19163470106,13.244828245275414
19163470109,3.3998768277250617
19163470111,68.13735912746075
19163470113,22.180156079273296
19163470116,87.38633056151076
19163470122,1.071097363266719
19163470124,25.187034526787208
19163470126,10.726208310665458
19163470127,50.91379062146635
19163470406,1.6149958159446351
19163470411,99.87864917167786
19163470701,21.97539120311349
19163470702,0.4092757016594987
19163470703,75.29463094164998
19163470705,105.70045963592958
19163470706,263.09356331796033
19163470711,382.7972620916466
19163470713,31.41730074833917
19163470716,73.83514833798925
19163470718,3.47677633605213
19163470724,82.49916467010259
19163470726,18.786701831008408
19163470909,8.472901304764331
19163470911,175.6352721348783
19163470912,390.47266144075536
19163470913,51.4968106437599
19163470916,272.6337471909984
19163471105,0.4401204720296337
19163471114,1.9003768841766877
19163471124,0.1889919491413495
19163471127,0.6677676013183678
19292700101,28.883734618526567
19292700103,21.90813460956756
19292700109,0.2642045360757038
19292700111,22.997073974152244
19292700113,12.784402747164096
19292700116,22.451683114529533
19292700122,32.36095147088978
19292700124,80.5899874145263
19292700126,17.052094811638273
19292700127,87.71621938877486
19292700406,0.5962794215921906
19292700409,0.6404405407306277
19292700411,256.9378493772643
19292700421,6.253943976922345
19292700503,18.792802457975164
19292700524,8.20003163358876
19292700608,125.5722516398463
19292700610,43.24681560223726
19292700617,175.25197597273927
19292700619,154.7481024204359
19292700701,64.20591847437082
19292700702,11.989404005105444
19292700703,156.89845118775796
19292700705,163.4669798121932
19292700706,264.7618159492293
19292700711,426.2540303891385
19292700713,58.832545988181906
19292700716,120.763748721181
19292700717,0
19292700718,7.946599456499662
19292700722,678.7232319890755
19292700724,214.03990814359412
19292700726,33.98443215584823
19292700911,0.8020148214835148
19292700912,5.456771660969846
19292700913,5.451509054767009
19292700916,14.02048420785118
19292701105,5.51033105822036
19292701114,192.3708202865274
19292701124,27.48806394734805
19292701127,26.1476121097127
19292701224,32.6838114473846
19380500911,27.585288182751796
19380500916,92.37111953897352
19381310111,64.62777896330395
19381310116,34.8107157761013
19381310503,0.1553186598466709
19381310703,2.3492637803277763
19381310711,22.2065762788259
19381310716,5.25206723028647
19381310904,3.752804772462696
19381310909,168.31173175876194
19381310911,124.0578861774692
19381310912,374.142821701795
19381310913,0.9440368279328984
19381310916,25.53470282089916
19381310920,0.3198943523457274
19381310923,117.89124775668012
19385200101,96.31954866507436
19385200103,76.9786081050221
19385200106,11.407307198385752
19385200109,15.90509099870504
19385200111,98.81755811357944
19385200113,17.60673040294055
19385200116,66.30090245637807
19385200122,27.54704368542719
19385200124,153.1784151496874
19385200125,13.073619813480011
19385200126,7.637606027950937
19385200127,74.6968723050668
19385200411,8.0393239617988
19385200503,13.704901482126532
19385200524,0.27171981465905026
19385200608,51.63908481932994
19385200610,2.6925519611263535
19385200617,104.64397930490496
19385200619,41.57837363279586
19385200625,19.846879312406777
19385200701,23.807325281571504
19385200703,221.98417336586957
19385200705,91.3572386082414
19385200706,37.06623747011541
19385200711,80.41980279531121
19385200713,25.80381853040417
19385200716,39.741480188052904
19385200717,0
19385200722,40.62552225393964
19385200724,153.79938616066883
19385200725,1.5680918382495292
19385200726,11.851523169403816
19385200909,3.655123177366492
19385200911,88.80675613203842
19385200912,137.22516755282126
19385200913,17.11607383470182
19385200916,112.33776274008622
19385201105,0.2986828179872416
19385201114,54.64468905333815
19385201124,8.272169186847133
19385201127,16.752197740316433
19385201224,28.79892387940923
19388100101,160.84177251576517
19388100103,59.827128745799094
19388100106,13.406793745285295
19388100109,29.16050174062687
19388100111,109.55261965855829
19388100113,20.29688094138014
19388100116,134.6078002098198
19388100122,18.38865582124975
19388100124,19.376214895592792
19388100126,8.396510651679316
19388100127,64.81129379633217
19388100409,55.12248686044097
19388100411,9.676621091153848
19388100610,14.192443380532897
19388100625,83.15175629488785
19388100701,6.997438525499328
19388100703,61.52935170006395
19388100705,19.943076289426784
19388100706,120.98368346075686
19388100711,89.62478249613004
19388100713,0.8797970183007444
19388100716,33.1234392650905
19388100722,6.0952160055644935
19388100724,2.996483604219796
19388100725,0.6700523142592018
19388100726,4.708900381825288
19388100909,195.4708184913251
19388100911,79.49567550982827
19388100912,46.295699254782654
19388100913,8.551120525851088
19388100916,38.63673168016469
19388101105,0.03578675241050104
19388101114,0.4527287953587816
19388101127,1.5727145123936332
21273720101,2.183055609619334
21273720127,0.14215021615382284
21273720407,0.11869250896161246
21273720608,0.2727865789696649
21273720610,2.037818112433041
21273720617,0.19748215340077876
21273720619,6.31836913121065
21273720625,113.11112540448924
21273720701,14.13094214428378
21273720702,13.589484317108871
21273720705,52.16430194959204
21273720706,109.002397708999
21273720707,22.696233064418028
21273720711,3.3565772509354415
21273720718,0.7992032537264847
21273720722,21.133256568637037
21273720725,13.860458023489254
21273721105,2.691250818818084
21273721127,0.507143705325143
22217350909,9.93214797177967
22217350911,4.6177736571808055
22217350912,0.8991160718724132
22217350916,7.032860386209044
22217350920,0.2637464306753827
22217350923,0.4882333599114189
22269980101,15.163697546951877
22269980103,0.9130330723042018
22269980106,0.9419376737720736
22269980111,0.7119706164802435
22269980113,0.05397144537346311
22269980116,8.476946305388765
22269980122,0.24945040970484983
22269980124,0.8979344386749225
22269980125,24.846437049498945
22269980126,0.9009229915886864
22269980127,0.7652427780311606
22269980402,0.5294770276949072
22269980406,5.387524908894212
22269980407,0.9737648745829116
22269980411,0.9941143625872088
22269980421,2.8724338387342785
22269980503,0.4747232307214516
22269980608,15.151642143978943
22269980610,115.65851183602858
22269980617,5.599365455836033
22269980619,11.93576460966806
22269980625,166.476211206386
22269980701,1.5916357146115196
22269980702,0.39075584323277446
22269980703,3.4508090455561375
22269980705,1.8690003653491791
22269980706,12.551008018676283
22269980707,2.6932961307340166
22269980711,3.02973310116163
22269980713,1.4185262527643294
22269980716,0.35298676625916403
22269980717,0
22269980718,0.02199960267324737
22269980722,8.442069416068799
22269980724,5.19740415209829
22269980725,2.641269432684266
22269980726,0.2128079021189461
22269980912,3.6700349007316206
22269980913,0.6491716056925724
22269981105,0.15005410012832943
22269981114,7.839428991399584
22269981124,0.7720789470734879
22269981127,0.48859796573861974
22269981224,0.9015114388130164
22942870101,152.11702652273846
22942870103,77.17539195874173
22942870106,16.776516935845617
22942870109,20.61253444548221
22942870111,137.43563567580563
22942870113,13.119634718442056
22942870116,135.00808582592808
22942870122,42.05426151522633
22942870124,210.3676970981332
22942870126,23.597029052741405
22942870127,121.99843160322516
22942870402,74.98342569932366
22942870406,257.66660220576256
22942870407,54.29896420531384
22942870411,288.11661254602717
22942870421,96.07788567594253
22942870608,63.2326604896479
22942870610,1.7834369684757736
22942870617,233.79493862180203
22942870619,217.22573294484212
22942870625,192.98767201475343
22942870701,69.55303005563255
22942870702,43.63983685236502
22942870703,29.465929464683057
22942870705,228.7978447172959
22942870706,1003.3979758732384
22942870707,123.51188165440442
22942870711,682.2886345898701
22942870713,26.60730809916078
22942870716,96.84172220297218
22942870717,0
22942870718,8.674239523240074
22942870722,807.3055216884051
22942870724,165.37454235723715
22942870725,28.39494821066612
22942870726,34.229385817710636
22942870909,0.30933804404339754
22942870911,65.97229977931859
22942870912,4.167038681047684
22942870913,2.548406221698058
22942870916,11.74084276420539
22942871105,4.857925333741964
22942871114,133.54519280383113
22942871124,13.587505926289843
22942871127,36.02356792300718
22942871224,0.982119085574987
24234350101,110.45779021943451
24234350103,65.79650556097361
24234350106,6.6301556758731595
24234350111,57.4154758646883
24234350113,16.44641865714992
24234350116,72.61858752906765
24234350122,21.466409101599528
24234350124,125.89503924976786
24234350126,5.908288133650504
24234350127,42.27454839786208
24234350402,0.16397631468537704
24234350406,8.713618272104044
24234350411,47.50728328335504
24234350421,0.42271946685922074
24234350701,23.005503774242044
24234350702,6.347320751881074
24234350703,136.3668943362038
24234350705,55.843761994971395
24234350706,202.21476622044537
24234350711,224.11106707706716
24234350713,19.26585786174156
24234350716,9.035412955949475
24234350718,2.940473200615868
24234350722,29.195373715592307
24234350724,139.0282082637069
24234350726,8.440546205847895
24234350911,13.647484472725202
24234350912,77.61173672624673
24234350913,19.443153577408825
24234351105,0.2931823295140952
24234351114,12.67263423686723
24234351124,8.146207895459835
24234351127,5.3080812253214935
24234351224,3.115404820006876
24234430101,0.13419022142120368
24234430127,6.793927115449479
24234430406,1.4654091554275472
24234430503,6.847961819549148
24234430524,7.810467687875891
24234430617,59.509657891694374
24234430619,2.3668717013813385
24234430701,13.585904205980086
24234430703,58.71991180251317
24234430705,45.272139594931986
24234430706,117.21453890709256
24234430707,2.8447290618285987
24234430713,16.653827711381034
24234430722,297.9788824821307
24234430724,97.92543555987118
24234430725,2.410830849441496
24234430726,2.2295186740722226
24234430912,1.2110594463385782
24234431105,1.2090119910560375
24234431114,89.4199311579159
24234431124,12.97553690937713
24234431127,12.490898511967249
24234431224,35.548754098746585
24266100909,997.2442820876868
24266100923,391.8251848098094
24266120109,41.41227340523987
24266120111,42.467782423692896
24266120402,30.267043236171784
24266120406,23.214084981840905
24266120409,261.7058244207803
24266120411,906.1282127690456
24266120421,3.654176571444283
24266120423,22.0994349293184
24266120702,34.653396029885904
24266120706,174.62904638271823
24266120711,696.754412083857
24266120718,9.371856755663435
24266120909,1274.9666478201916
24266120911,312.75040787974086
24266120923,232.06127348093145
24266130909,56.6384264961984
24266150911,50.16810820656286
24266150916,111.23007737632176
24266160409,65.19971254430281
24266160423,7.012789566197472
24266160909,529.0874674464535
24266160923,171.24379920101686
24266170109,9.560200682219644
24266170111,4.864850714629326
24266170711,0.7500744415484535
24266170909,95.8875645211365
24266170911,94.54979060544088
24266170916,73.2229326671139
24266170920,0.1993897631764412
24267600101,73.0783442906795
24267600103,84.800984165737745
24267600106,12.355323637276916
24267600109,2.809813456546297
24267600111,79.16848844386246
24267600113,20.005608011818765
24267600116,66.65670547014898
24267600122,27.41860193662968
24267600124,164.89725166023638
24267600126,9.54038729644171
24267600127,80.88224522889047
24267600406,61.05668570358062
24267600407,3.013278443023073
24267600409,6.899845571351848
24267600411,629.0076601101568
24267600421,0.639378295272768
24267600503,13.77797106424402
24267600524,0.6649458973872715
24267600625,6.899789458777436
24267600701,37.78911223224035
24267600702,8.952185562300519
24267600703,270.48752483967326
24267600705,163.24466627510827
24267600706,393.2478131997609
24267600707,51.39646595733124
24267600711,550.447040936276
24267600713,38.112231062353395
24267600716,89.99283116572676
24267600718,6.151064299720954
24267600722,47.67269819754031
24267600724,213.21473441873889
24267600725,6.962853518348168
24267600726,14.934223668925942
24267600909,3.2384700043325454
24267600911,88.98343864080381
24267600912,232.8316884253628
24267600913,34.639384283556325
24267600916,210.0225520691637
24267601105,1.019330149067047
24267601114,137.0714364489532
24267601124,27.4116969628845
24267601127,20.188120493855248
24267601224,45.170121684039025
24267740409,6.477283989788432
24267740423,1.1170833817967931
24267740909,7.718220119674072
24267740923,6.687412508740705
24267890101,4.5494447289628885
24267890110,0.6669996881785051
24267890122,8.363156810796644
24267890124,4.181281825944161
24267890125,48.46222153183525
24267890126,0.07414816637164157
24267890127,3.8904783427872887
24267890402,20.39381206593716
24267890406,158.40461901745235
24267890407,55.29370814287892
24267890411,1.2325916436501136
24267890421,85.49197349267122
24267890608,118.69461727417522
24267890610,382.1834329655252
24267890617,206.4665355235564
24267890619,174.63513529374134
24267890625,640.3811056818821
24267890701,19.770764859146272
24267890702,5.594502671110587
24267890705,159.02297638160002
24267890706,439.2594532258511
24267890707,102.87783925768916
24267890711,3.1043644366534573
24267890713,15.532196738141655
24267890717,0
24267890722,567.0288834424299
24267890724,51.75093103089405
24267890725,18.635197827217873
24267890726,5.91152637876052
24267891105,1.0688476651220578
24267891114,93.4250064070039
24267891124,13.919687298031532
24267891127,10.669159891292503
24267930109,11.939400470616272
24267930111,6.255272975045873
24267930409,0.5473292608831443
24267930411,0.2234399407701642
24267930909,10.126591866353602
24267950103,68.2923029013656
24267950703,86.37138796060397
24267950724,1.3772318334255504
24267950912,237.72096780516836
24267950913,0.13827612951686546
24267950916,0.67032433313434
24268050101,140.7243883249463
24268050103,15.845805238000688
24268050106,14.393173141740254
24268050109,16.477557722115694
24268050110,93.47046981223605
24268050111,122.31360105483036
24268050113,2.8043565033524596
24268050116,98.9943907523977
24268050122,38.04530951199335
24268050124,173.33887667794352
24268050125,488.7894833291468
24268050126,11.332796853318628
24268050127,87.46295599646936
24268050402,78.1366530169375
24268050406,241.15535661672695
24268050407,61.0055490069566
24268050409,58.54480757936611
24268050411,293.35190016678393
24268050415,333.6165630847037
24268050421,130.90144335201632
24268050608,116.75680293413318
24268050610,511.2546369929607
24268050617,218.13840553933863
24268050619,185.5110327279221
24268050625,711.7000862237696
24268050701,35.039059058382925
24268050702,39.65340506964609
24268050703,0.8016264274619971
24268050705,211.816201273555
24268050706,882.5089133561702
24268050707,120.61088175178897
24268050711,505.9653500355268
24268050713,0.2696094408090759
24268050716,6.170130685929416
24268050717,0
24268050718,8.486279272275194
24268050722,711.4647053113473
24268050724,54.10483102300676
24268050725,26.772644366785087
24268050726,9.694169895733747
24268050909,0.27540266828610077
24268050911,3.108638014560164
24268050912,0.21138049868133368
24268050916,0.9099938293775556
24268051114,1.7049575204288252
24268051124,0.5161550133954733
24268051127,0.5011616598684927
24268150116,24.63397923079263
24268150716,176.19180771156374
24268150916,412.7039925463873
24275550109,2.863303018281466
24275550111,0.7780174287051012
24275550116,0.5456874792813323
24275550409,2.4001971524787473
24275550411,146.26408129990116
24275550711,2.067022737464078
24275550716,0.20168085036555344
24275550909,447.29060613866994
24275550911,144.29259972145246
24275550916,12.38735628745798
24275550923,181.80934506822817
24275630911,26.47643377158269
24275630916,52.82392603906465
24275730101,33.799250429983964
24275730103,46.37644152055949
24275730106,9.12347046384538
24275730109,6.630052079138587
24275730111,12.26593012507651
24275730113,27.217737972747862
24275730116,2.406893996883031
24275730122,1.711046977982455
24275730124,0.8445484955923971
24275730126,16.734717960151738
24275730127,25.43292127364052
24275730402,36.70590386708109
24275730406,165.37481194769254
24275730407,7.0340150963942
24275730409,199.39339256969873
24275730411,620.0890965828524
24275730421,56.630111040636386
24275730423,16.228542324951583
24275730503,25.40303852905941
24275730524,7.8615362778754525
24275730617,3.520361792523254
24275730701,61.236391561044705
24275730702,17.727114659548494
24275730703,315.3345744507198
24275730705,210.77777815121635
24275730706,849.8716306522641
24275730707,50.15055538828712
24275730711,638.9179558899388
24275730713,60.5310343993102
24275730716,0.6850938910244
24275730718,8.117318178921654
24275730722,741.897259653348
24275730724,232.13948368727404
24275730725,7.852060152475041
24275730726,35.59742978617307
24275730909,882.898251209036
24275730911,13.127233515337618
24275730912,501.60084547178576
24275730913,53.64254266704552
24275730923,295.8590091485447
24275731105,2.6802006033886627
24275731114,209.09496745882967
24275731124,35.48732762187834
24275731127,28.870982380943225
24275731224,71.8509553735229
24275980101,10.784509320768414
24275980111,2.0724288979411565
24275980113,2.2667499314085644
24275980116,226.23713823278857
24275980126,20.80338532805766
24275980716,211.39309521408268
24275980726,15.498996334504328
24275980913,7.179285969070691
24275980916,301.78276508088703
24275990904,22
24305650109,0.3599344376989393
24305650409,1.7116610345904784
24305650909,1156.9302417947397
24305650911,113.06970434854124
24305650923,263.42865759540166
24305660103,0.5750046541171139
24305660503,13.142713835436094
24305660524,10.12814782786694
24305660703,24.82052827375054
24305660724,27.946513957600622
24305660912,426.5996059013302
24305660916,18.25574531759531
24305661114,8.568440758257635
24305661124,10.39446641965002
24305661224,69.23731273270528
24305670101,1.6736045220643512
24305670103,0.7749427284736204
24305670122,8.025912098939633
24305670124,0.7511976550875172
24305670126,0.8319750853023105
24305670127,14.37927659700905
24305670402,19.485277488413296
24305670406,309.8593688723859
24305670407,41.92061195878047
24305670421,60.71128726261647
24305670503,0.6519462515945014
24305670524,10.42991322073789
24305670608,76.9539582118159
24305670617,209.01310723026964
24305670619,171.71082925598108
24305670701,103.35669599322146
24305670703,35.76259406134847
24305670705,365.2643247660115
24305670706,1009.4037282782556
24305670707,122.42001937961248
24305670711,20.55764789789327
24305670713,66.19379908012256
24305670722,1243.0614522344576
24305670724,170.11208803750392
24305670725,16.917918446667187
24305670726,7.440020339523247
24305671105,9.211269345453143
24305671114,357.0059934016054
24305671124,38.21978783543699
24305671127,48.46158840734057
24305671224,53.23766880094661
24317810101,146.88516135388153
24317810103,15.539671700335653
