target,feature,sense,type,zone
2.1582264534405105,16839521105,>=,absolute,
193.74249163909954,16839521114,>=,absolute,
7.385845845074412,16839521124,>=,absolute,
37.49576955504509,16839521127,>=,absolute,
92.20994253358242,16839521224,>=,absolute,
35.91296394103532,17026070101,>=,absolute,
23.710359551324668,17026070103,>=,absolute,
1.5635137995761796,17026070106,>=,absolute,
8.662929150894447,17026070113,>=,absolute,
6.329477930785382,17026070116,>=,absolute,
12.987660908549794,17026070122,>=,absolute,
63.154640339231385,17026070124,>=,absolute,
4.5002254603745016,17026070126,>=,absolute,
49.343088269606234,17026070127,>=,absolute,
12.915184593336752,17026070503,>=,absolute,
5.9740276976418505,17026070524,>=,absolute,
46.71849573811229,17026070701,>=,absolute,
179.9052925655755,17026070703,>=,absolute,
120.53073447388441,17026070705,>=,absolute,
31.20976475361365,17026070706,>=,absolute,
41.38825868398115,17026070713,>=,absolute,
34.95505803732589,17026070716,>=,absolute,
158.43984451482743,17026070722,>=,absolute,
254.32188850766778,17026070724,>=,absolute,
10.830660878204766,17026070726,>=,absolute,
116.30174487675534,17026070912,>=,absolute,
16.240693412139535,17026070913,>=,absolute,
93.97452200475347,17026070916,>=,absolute,
6.155559681202997,17026071105,>=,absolute,
193.3526163160523,17026071114,>=,absolute,
37.39525365686781,17026071124,>=,absolute,
30.257988370459582,17026071127,>=,absolute,
87.53666663024217,17026071224,>=,absolute,
182.05790443789826,18641610101,>=,absolute,
93.14106000329582,18641610103,>=,absolute,
19.38544862976799,18641610106,>=,absolute,
34.24776985259379,18641610109,>=,absolute,
131.61788298635204,18641610111,>=,absolute,
31.073270950081614,18641610113,>=,absolute,
140.10222654451553,18641610116,>=,absolute,
40.30506738153708,18641610122,>=,absolute,
225.6372278654033,18641610124,>=,absolute,
23.355794877206108,18641610126,>=,absolute,
126.2653626586098,18641610127,>=,absolute,
33.92943447917895,18641610402,>=,absolute,
174.32040210242198,18641610406,>=,absolute,
4.8857603173004716,18641610407,>=,absolute,
144.8988542149219,18641610409,>=,absolute,
685.5009090430939,18641610411,>=,absolute,
83.82607058623134,18641610421,>=,absolute,
9.775692802677744,18641610423,>=,absolute,
15.89583488951911,18641610503,>=,absolute,
0.08558194536531556,18641610524,>=,absolute,
55.169022040021616,18641610617,>=,absolute,
56.56876969203247,18641610701,>=,absolute,
33.956987582802974,18641610702,>=,absolute,
161.58495621202525,18641610703,>=,absolute,
213.74756383122852,18641610705,>=,absolute,
824.8190512066959,18641610706,>=,absolute,
10.500861448968957,18641610707,>=,absolute,
673.294547540846,18641610711,>=,absolute,
51.71519428419363,18641610713,>=,absolute,
118.83113873273761,18641610716,>=,absolute,
7.815673028744011,18641610718,>=,absolute,
571.6361483934527,18641610722,>=,absolute,
213.6849612924141,18641610724,>=,absolute,
35.16057352709202,18641610726,>=,absolute,
291.17521723492877,18641610909,>=,absolute,
201.49370252151536,18641610911,>=,absolute,
57.27531930992344,18641610912,>=,absolute,
46.036586985067615,18641610913,>=,absolute,
250.81618688879993,18641610916,>=,absolute,
167.655751723315,18641610923,>=,absolute,
1.9595532723088573,18641611105,>=,absolute,
139.88727449759833,18641611114,>=,absolute,
17.367328789046585,18641611124,>=,absolute,
22.09396660408129,18641611127,>=,absolute,
1.8303944229923295,18641611224,>=,absolute,
7.78974568636147,19110930101,>=,absolute,
18.50162075940418,19110930111,>=,absolute,
80.72431337505886,19110930116,>=,absolute,
17.171734066153373,19110930126,>=,absolute,
2.926507433509545,19110930409,>=,absolute,
193.84823059371067,19110930411,>=,absolute,
6.222464190023669,19110930503,>=,absolute,
9.210807949348213,19110930701,>=,absolute,
0.3156833459097651,19110930706,>=,absolute,
13.468468855270771,19110930711,>=,absolute,
50.440507979494875,19110930716,>=,absolute,
65.08212365034817,19110930722,>=,absolute,
24.33125137468711,19110930726,>=,absolute,
10.884782364332665,19110930913,>=,absolute,
25.939807364441897,19110931114,>=,absolute,
2.687586443070252,19110931127,>=,absolute,
4.368937884173513,19111680101,>=,absolute,
2.874761084543877,19111680106,>=,absolute,
7.43574502530187,19111680127,>=,absolute,
95.10683976610343,19111680608,>=,absolute,
107.90493060596893,19111680617,>=,absolute,
8.976464380318514,19111680619,>=,absolute,
32.63767690174942,19111680625,>=,absolute,
20.43901152967245,19111680706,>=,absolute,
1.6888645797577237,19111680711,>=,absolute,
22.937584263341932,19111680722,>=,absolute,
38.036912291419554,19118120911,>=,absolute,
24.592226500714723,19118120916,>=,absolute,
121.46288327798331,19163470101,>=,absolute,
37.44099782073333,19163470103,>=,absolute,
13.244828245275414,19163470106,>=,absolute,
3.3998768277250617,19163470109,>=,absolute,
68.13735912746075,19163470111,>=,absolute,
22.180156079273296,19163470113,>=,absolute,
87.38633056151076,19163470116,>=,absolute,
1.071097363266719,19163470122,>=,absolute,
25.187034526787208,19163470124,>=,absolute,
10.726208310665458,19163470126,>=,absolute,
50.91379062146635,19163470127,>=,absolute,
1.6149958159446351,19163470406,>=,absolute,
99.87864917167786,19163470411,>=,absolute,
21.97539120311349,19163470701,>=,absolute,
0.4092757016594987,19163470702,>=,absolute,
75.29463094164998,19163470703,>=,absolute,
105.70045963592958,19163470705,>=,absolute,
263.09356331796033,19163470706,>=,absolute,
382.79726209164653,19163470711,>=,absolute,
31.41730074833917,19163470713,>=,absolute,
73.83514833798925,19163470716,>=,absolute,
3.47677633605213,19163470718,>=,absolute,
82.49916467010259,19163470724,>=,absolute,
18.786701831008408,19163470726,>=,absolute,
8.472901304764331,19163470909,>=,absolute,
175.6352721348783,19163470911,>=,absolute,
390.47266144075536,19163470912,>=,absolute,
51.4968106437599,19163470913,>=,absolute,
272.6337471909984,19163470916,>=,absolute,
0.4401204720296337,19163471105,>=,absolute,
1.9003768841766875,19163471114,>=,absolute,
0.18899194914134954,19163471124,>=,absolute,
0.6677676013183678,19163471127,>=,absolute,
28.883734618526567,19292700101,>=,absolute,
21.908134609567558,19292700103,>=,absolute,
0.2642045360757038,19292700109,>=,absolute,
22.997073974152244,19292700111,>=,absolute,
12.784402747164096,19292700113,>=,absolute,
22.451683114529533,19292700116,>=,absolute,
32.36095147088978,19292700122,>=,absolute,
80.5899874145263,19292700124,>=,absolute,
17.052094811638273,19292700126,>=,absolute,
87.71621938877486,19292700127,>=,absolute,
0.5962794215921906,19292700406,>=,absolute,
0.6404405407306277,19292700409,>=,absolute,
256.9378493772643,19292700411,>=,absolute,
6.253943976922345,19292700421,>=,absolute,
18.792802457975164,19292700503,>=,absolute,
8.20003163358876,19292700524,>=,absolute,
125.5722516398463,19292700608,>=,absolute,
43.24681560223726,19292700610,>=,absolute,
175.25197597273927,19292700617,>=,absolute,
154.7481024204359,19292700619,>=,absolute,
64.20591847437082,19292700701,>=,absolute,
11.989404005105445,19292700702,>=,absolute,
156.89845118775796,19292700703,>=,absolute,
163.4669798121932,19292700705,>=,absolute,
264.7618159492293,19292700706,>=,absolute,
426.2540303891385,19292700711,>=,absolute,
58.832545988181906,19292700713,>=,absolute,
120.763748721181,19292700716,>=,absolute,
0,19292700717,>=,absolute,
7.946599456499662,19292700718,>=,absolute,
678.7232319890755,19292700722,>=,absolute,
214.03990814359412,19292700724,>=,absolute,
33.98443215584823,19292700726,>=,absolute,
0.8020148214835148,19292700911,>=,absolute,
5.456771660969846,19292700912,>=,absolute,
5.451509054767009,19292700913,>=,absolute,
14.020484207851181,19292700916,>=,absolute,
5.51033105822036,19292701105,>=,absolute,
192.3708202865274,19292701114,>=,absolute,
27.48806394734805,19292701124,>=,absolute,
26.1476121097127,19292701127,>=,absolute,
32.6838114473846,19292701224,>=,absolute,
27.585288182751796,19380500911,>=,absolute,
92.37111953897353,19380500916,>=,absolute,
64.62777896330395,19381310111,>=,absolute,
34.8107157761013,19381310116,>=,absolute,
0.1553186598466709,19381310503,>=,absolute,
2.3492637803277763,19381310703,>=,absolute,
22.2065762788259,19381310711,>=,absolute,
5.25206723028647,19381310716,>=,absolute,
3.752804772462696,19381310904,>=,absolute,
168.31173175876194,19381310909,>=,absolute,
124.05788617746919,19381310911,>=,absolute,
374.142821701795,19381310912,>=,absolute,
0.9440368279328984,19381310913,>=,absolute,
25.53470282089916,19381310916,>=,absolute,
0.3198943523457274,19381310920,>=,absolute,
117.89124775668013,19381310923,>=,absolute,
96.31954866507435,19385200101,>=,absolute,
76.9786081050221,19385200103,>=,absolute,
11.407307198385752,19385200106,>=,absolute,
15.90509099870504,19385200109,>=,absolute,
98.81755811357945,19385200111,>=,absolute,
17.60673040294055,19385200113,>=,absolute,
66.30090245637807,19385200116,>=,absolute,
27.54704368542719,19385200122,>=,absolute,
153.1784151496874,19385200124,>=,absolute,
13.073619813480013,19385200125,>=,absolute,
7.637606027950937,19385200126,>=,absolute,
74.6968723050668,19385200127,>=,absolute,
8.0393239617988,19385200411,>=,absolute,
13.704901482126532,19385200503,>=,absolute,
0.27171981465905026,19385200524,>=,absolute,
51.63908481932994,19385200608,>=,absolute,
2.6925519611263535,19385200610,>=,absolute,
104.64397930490496,19385200617,>=,absolute,
41.57837363279586,19385200619,>=,absolute,
19.846879312406777,19385200625,>=,absolute,
23.807325281571504,19385200701,>=,absolute,
221.98417336586957,19385200703,>=,absolute,
91.3572386082414,19385200705,>=,absolute,
37.06623747011541,19385200706,>=,absolute,
80.41980279531121,19385200711,>=,absolute,
25.80381853040417,19385200713,>=,absolute,
39.741480188052904,19385200716,>=,absolute,
0,19385200717,>=,absolute,
40.62552225393964,19385200722,>=,absolute,
153.79938616066883,19385200724,>=,absolute,
1.5680918382495292,19385200725,>=,absolute,
11.851523169403817,19385200726,>=,absolute,
3.655123177366492,19385200909,>=,absolute,
88.80675613203842,19385200911,>=,absolute,
137.22516755282126,19385200912,>=,absolute,
17.11607383470182,19385200913,>=,absolute,
112.33776274008622,19385200916,>=,absolute,
0.2986828179872416,19385201105,>=,absolute,
54.64468905333815,19385201114,>=,absolute,
8.272169186847133,19385201124,>=,absolute,
16.752197740316433,19385201127,>=,absolute,
28.79892387940923,19385201224,>=,absolute,
160.84177251576517,19388100101,>=,absolute,
59.827128745799094,19388100103,>=,absolute,
13.406793745285295,19388100106,>=,absolute,
29.16050174062687,19388100109,>=,absolute,
109.55261965855827,19388100111,>=,absolute,
20.29688094138014,19388100113,>=,absolute,
134.6078002098198,19388100116,>=,absolute,
18.38865582124975,19388100122,>=,absolute,
19.376214895592792,19388100124,>=,absolute,
8.396510651679316,19388100126,>=,absolute,
64.81129379633217,19388100127,>=,absolute,
55.12248686044097,19388100409,>=,absolute,
9.676621091153848,19388100411,>=,absolute,
14.192443380532895,19388100610,>=,absolute,
83.15175629488785,19388100625,>=,absolute,
6.997438525499328,19388100701,>=,absolute,
61.52935170006395,19388100703,>=,absolute,
19.943076289426784,19388100705,>=,absolute,
120.98368346075686,19388100706,>=,absolute,
89.62478249613004,19388100711,>=,absolute,
0.8797970183007444,19388100713,>=,absolute,
33.1234392650905,19388100716,>=,absolute,
6.0952160055644935,19388100722,>=,absolute,
2.996483604219796,19388100724,>=,absolute,
0.6700523142592018,19388100725,>=,absolute,
4.708900381825288,19388100726,>=,absolute,
195.4708184913251,19388100909,>=,absolute,
79.49567550982827,19388100911,>=,absolute,
46.295699254782654,19388100912,>=,absolute,
8.551120525851088,19388100913,>=,absolute,
38.63673168016469,19388100916,>=,absolute,
0.03578675241050104,19388101105,>=,absolute,
0.45272879535878163,19388101114,>=,absolute,
1.5727145123936332,19388101127,>=,absolute,
2.183055609619334,21273720101,>=,absolute,
0.14215021615382284,21273720127,>=,absolute,
0.11869250896161246,21273720407,>=,absolute,
0.2727865789696649,21273720608,>=,absolute,
2.037818112433041,21273720610,>=,absolute,
0.19748215340077876,21273720617,>=,absolute,
6.31836913121065,21273720619,>=,absolute,
113.11112540448923,21273720625,>=,absolute,
14.13094214428378,21273720701,>=,absolute,
13.589484317108873,21273720702,>=,absolute,
52.16430194959204,21273720705,>=,absolute,
109.00239770899901,21273720706,>=,absolute,
22.696233064418028,21273720707,>=,absolute,
3.3565772509354415,21273720711,>=,absolute,
0.7992032537264847,21273720718,>=,absolute,
21.133256568637037,21273720722,>=,absolute,
13.860458023489254,21273720725,>=,absolute,
2.691250818818084,21273721105,>=,absolute,
0.507143705325143,21273721127,>=,absolute,
9.93214797177967,22217350909,>=,absolute,
4.6177736571808055,22217350911,>=,absolute,
0.8991160718724132,22217350912,>=,absolute,
7.032860386209044,22217350916,>=,absolute,
0.2637464306753827,22217350920,>=,absolute,
0.4882333599114189,22217350923,>=,absolute,
15.163697546951877,22269980101,>=,absolute,
0.9130330723042018,22269980103,>=,absolute,
0.9419376737720736,22269980106,>=,absolute,
0.7119706164802435,22269980111,>=,absolute,
0.053971445373463114,22269980113,>=,absolute,
8.476946305388765,22269980116,>=,absolute,
0.24945040970484986,22269980122,>=,absolute,
0.8979344386749225,22269980124,>=,absolute,
24.846437049498945,22269980125,>=,absolute,
0.9009229915886863,22269980126,>=,absolute,
0.7652427780311606,22269980127,>=,absolute,
0.5294770276949072,22269980402,>=,absolute,
5.387524908894212,22269980406,>=,absolute,
0.9737648745829117,22269980407,>=,absolute,
0.9941143625872088,22269980411,>=,absolute,
2.8724338387342785,22269980421,>=,absolute,
0.4747232307214516,22269980503,>=,absolute,
15.151642143978943,22269980608,>=,absolute,
115.65851183602858,22269980610,>=,absolute,
5.599365455836033,22269980617,>=,absolute,
11.935764609668059,22269980619,>=,absolute,
166.476211206386,22269980625,>=,absolute,
1.5916357146115196,22269980701,>=,absolute,
0.39075584323277446,22269980702,>=,absolute,
3.4508090455561375,22269980703,>=,absolute,
1.8690003653491793,22269980705,>=,absolute,
