NUTS_ID,name,value
AT11,pasture_low,3.72749837965016
AT12,pasture_low,25.2505744049374
AT21,pasture_low,69.5200315887813
AT22,pasture_low,90.8879693596694
AT31,pasture_low,27.1868414899584
AT32,pasture_low,81.7463084440206
AT33,pasture_low,129.245048387869
AT34,pasture_low,31.6776034646448
BE21,pasture_low,1.22505012242188
BE22,pasture_low,1.37690712270836
BE24,pasture_low,2.33362918158564
BE25,pasture_low,0.636527401182017
BE31,pasture_low,0.356388085886561
BE32,pasture_low,0.0384266251567539
BE33,pasture_low,1.27169955324854
BE34,pasture_low,2.95337685843203
BE35,pasture_low,0.988482586239666
BG01,pasture_low,52.3007072291946
BG02,pasture_low,54.2089417342811
BG03,pasture_low,22.820724223607
BG04,pasture_low,73.3433054016064
BG05,pasture_low,256.100824068176
BG06,pasture_low,60.2759054856706
CZ02,pasture_low,4.91844208468907
CZ03,pasture_low,77.8570835050458
CZ04,pasture_low,28.3951259236765
CZ05,pasture_low,13.036400343236
CZ06,pasture_low,35.5402312820393
CZ07,pasture_low,62.2755603479457
CZ08,pasture_low,4.42668061519916
DK00,pasture_low,1.17422368770915
EE00,pasture_low,198.029935899449
FI13,pasture_low,27.0918217867447
FI14,pasture_low,15.5190238136749
FI15,pasture_low,105.663006305335
FI16,pasture_low,1.73223231126317
FI17,pasture_low,6.46006880990382
FI20,pasture_low,3.03340566461576
FR10,pasture_low,0.0646545873312579
FR21,pasture_low,42.1678384136469
FR22,pasture_low,3.26404891103489
FR23,pasture_low,13.6928458098829
FR24,pasture_low,42.8188057276925
FR25,pasture_low,21.4924836018786
FR26,pasture_low,12.3490422467428
FR30,pasture_low,5.16831242176112
FR41,pasture_low,64.5534953840444
FR42,pasture_low,2.16533202105566
FR43,pasture_low,14.5384514541097
FR51,pasture_low,59.7843965582933
FR52,pasture_low,61.5409786654609
FR53,pasture_low,0
FR61,pasture_low,39.9738168115873
FR62,pasture_low,195.711018935397
FR63,pasture_low,17.3657824775815
FR71,pasture_low,16.7504148863074
FR72,pasture_low,44.7190790926532
FR81,pasture_low,0
FR82,pasture_low,0.959677676576784
FR83,pasture_low,12.9565649157304
DE11,pasture_low,37.8491521277638
DE12,pasture_low,4.78332724654236
DE13,pasture_low,43.0988039984711
DE14,pasture_low,25.346961719286
DE21,pasture_low,1.34110501078796
DE22,pasture_low,21.908566098022
DE23,pasture_low,2.36198943895282
DE24,pasture_low,27.8178860648384
DE25,pasture_low,17.6998976543645
DE26,pasture_low,42.1421070417688
DE27,pasture_low,0
DE30,pasture_low,0.203223939667257
DE40,pasture_low,0.267488723933941
DE50,pasture_low,0.338460295790064
DE60,pasture_low,0.0240213258142377
DE71,pasture_low,1.26442524365191
DE72,pasture_low,4.38471335234913
DE73,pasture_low,8.20505142603873
DE80,pasture_low,0
DE91,pasture_low,16.6631497209668
DE92,pasture_low,24.3316361600547
DE93,pasture_low,8.20327420322362
DE94,pasture_low,97.7503841171205
DEA1,pasture_low,1.36534122208043
DEA2,pasture_low,77.2215869397867
DEA3,pasture_low,0.128060793429537
DEA4,pasture_low,3.04874988602053
DEA5,pasture_low,8.98394482953712
DEB1,pasture_low,3.14547797710798
DEB2,pasture_low,16.912962475031
DEB3,pasture_low,2.62873903865686
DEC0,pasture_low,7.01582043613976
DED1,pasture_low,4.21418508973878
DED2,pasture_low,8.34190864921694
DED3,pasture_low,0.406312319955976
DEE1,pasture_low,0
DEE2,pasture_low,0
DEE3,pasture_low,3.15082603031654
DEF0,pasture_low,46.8522074245279
DEG0,pasture_low,12.7210842313322
GR11,pasture_low,77.4660700591042
GR12,pasture_low,147.689696488665
GR13,pasture_low,77.8667734914609
GR14,pasture_low,94.8632258795013
GR21,pasture_low,38.7767752267375
GR22,pasture_low,20.189254039651
GR23,pasture_low,4.16233895522829
GR24,pasture_low,106.876060863287
GR25,pasture_low,44.3088216863077
GR30,pasture_low,18.1528401003231
GR41,pasture_low,13.1474004042829
GR42,pasture_low,0
GR43,pasture_low,94.9264682358688
HU01,pasture_low,36.8653474113892
HU02,pasture_low,37.6115508190079
HU03,pasture_low,19.2379254897682
HU04,pasture_low,38.0101482035094
HU05,pasture_low,3.32619695869818
HU06,pasture_low,160.11603222387
HU07,pasture_low,26.8639825885945
IE01,pasture_low,54.0025333310862
IE02,pasture_low,69.015637888595
IT11,pasture_low,123.612622011841
IT12,pasture_low,16.6995603341843
IT13,pasture_low,16.4383241352758
IT20,pasture_low,59.4647054841334
IT31,pasture_low,96.4883019795444
IT32,pasture_low,87.0765495204025
IT33,pasture_low,14.6475112789163
IT40,pasture_low,56.4060997529394
IT51,pasture_low,144.371258037621
IT52,pasture_low,42.0676888138719
IT53,pasture_low,47.6264364575619
IT60,pasture_low,116.031339112947
IT71,pasture_low,148.630903908374
IT72,pasture_low,37.3941069034023
IT80,pasture_low,35.7110495704455
IT91,pasture_low,24.3245786549666
IT92,pasture_low,38.2787289829582
IT93,pasture_low,178.228026591041
ITA0,pasture_low,511.932181779083
ITB0,pasture_low,197.965441532551
LV00,pasture_low,26.1204375812436
LT00,pasture_low,27.1131447811514
LU00,pasture_low,0
NL12,pasture_low,10.1982449242833
NL23,pasture_low,0
NL32,pasture_low,14.2001438960522
NL33,pasture_low,19.5925116925408
NL34,pasture_low,3.55106983250475
PL01,pasture_low,28.6352687950828
PL02,pasture_low,34.8808201685208
PL03,pasture_low,42.8506148473893
PL04,pasture_low,24.9252603642607
PL05,pasture_low,83.5515775914287
PL06,pasture_low,40.9221961048647
PL07,pasture_low,309.444926758814
PL08,pasture_low,11.4408168082223
PL09,pasture_low,57.7754587417149
PL0A,pasture_low,164.912255939852
PL0B,pasture_low,21.0806802297282
PL0C,pasture_low,40.7871187593655
PL0D,pasture_low,20.0990301804353
PL0E,pasture_low,96.0158715450842
PL0F,pasture_low,74.469143378646
PL0G,pasture_low,42.423909857392204
PT11,pasture_low,32.2008678134581
PT12,pasture_low,54.5257031717665
PT13,pasture_low,2.52162128218606
PT14,pasture_low,285.064360159905
PT15,pasture_low,18.7061453110606
RO01,pasture_low,377.093134896947
RO02,pasture_low,239.022493694465
RO03,pasture_low,154.441409144843
RO04,pasture_low,213.586545200605
RO05,pasture_low,335.554626968886
RO06,pasture_low,497.358893109551
RO07,pasture_low,399.237463654353
RO08,pasture_low,2.99235632270772
SK01,pasture_low,1.1694755377853
SK02,pasture_low,2.2869155248027
SK03,pasture_low,65.9971801997737
SK04,pasture_low,49.1823357178592
SI00,pasture_low,34.5851151658152
ES21,pasture_low,55.8591848670507
ES22,pasture_low,85.8783641594284
ES23,pasture_low,47.1320749581475
ES24,pasture_low,529.732113991651
ES30,pasture_low,135.103511928265
ES41,pasture_low,1347.36662266125
ES42,pasture_low,60.4320739048895
ES43,pasture_low,421.582066126859
ES51,pasture_low,455.54936785288
ES52,pasture_low,22.7302555644358
ES53,pasture_low,0
ES61,pasture_low,2107.58760079477
ES62,pasture_low,186.80477526922
SE01,pasture_low,0.35942547001771
SE02,pasture_low,3.1755354482144
SE06,pasture_low,16.6641239878722
SE07,pasture_low,6.95274722522181
SE08,pasture_low,12.2762532453095
SE09,pasture_low,41.8510872120706
SE0A,pasture_low,76.8459586836086
