NUTS_ID,name,value
AT11,IntenseCropland,126.5314022489286
AT12,IntenseCropland,698.0614084995442
AT13,IntenseCropland,5.502322647416692
AT21,IntenseCropland,37.560998950649015
AT31,IntenseCropland,329.9830173069146
BE10,IntenseCropland,0.33393333333333636
BE21,IntenseCropland,51.941742599043266
BE22,IntenseCropland,5.732328028712762
BE23,IntenseCropland,89.65214415439746
BE24,IntenseCropland,69.25741128101173
BE25,IntenseCropland,66.0298149063677
BE31,IntenseCropland,60.995093003850734
BE32,IntenseCropland,246.69079214145998
BE33,IntenseCropland,27.795128971959137
BE34,IntenseCropland,69.88442071721829
BE35,IntenseCropland,83.61056229154414
BG01,IntenseCropland,457.6945160779697
BG02,IntenseCropland,538.2439442462284
BG03,IntenseCropland,208.32955367787233
BG04,IntenseCropland,496.3164881835647
BG05,IntenseCropland,678.2452913688934
BG06,IntenseCropland,839.3419710092215
CZ01,IntenseCropland,10.473502880579007
CZ02,IntenseCropland,315.9205509705951
CZ03,IntenseCropland,55.825853288178166
CZ04,IntenseCropland,88.98163416563594
CZ05,IntenseCropland,314.6663787684204
CZ06,IntenseCropland,672.4300066718592
CZ07,IntenseCropland,386.71322331502245
CZ08,IntenseCropland,135.99252206963808
DE11,IntenseCropland,471.52932095888764
DE12,IntenseCropland,178.19322463295208
DE13,IntenseCropland,177.26966797360612
DE14,IntenseCropland,326.90045050458616
DE21,IntenseCropland,415.2836143225989
DE22,IntenseCropland,177.7118224687896
DE23,IntenseCropland,288.11535389299104
DE24,IntenseCropland,94.13688624672596
DE25,IntenseCropland,230.53862625548857
DE26,IntenseCropland,233.08225194612595
DE27,IntenseCropland,294.4762439025674
DE30,IntenseCropland,1.5373076811220883
DE40,IntenseCropland,989.2559666666666
DE50,IntenseCropland,1.947696033896111
DE60,IntenseCropland,6.673854799464131
DE71,IntenseCropland,131.5760303755162
DE72,IntenseCropland,115.34126892014604
DE73,IntenseCropland,251.00131181013677
DE80,IntenseCropland,1184.5166963492445
DE91,IntenseCropland,376.9772437227404
DE92,IntenseCropland,424.6402492959658
DE94,IntenseCropland,791.2536469574167
DEA1,IntenseCropland,166.93592047514616
DEA2,IntenseCropland,212.52725328467557
DEA3,IntenseCropland,206.69395746188397
DEA4,IntenseCropland,280.4282854385965
DEA5,IntenseCropland,142.6346122749732
DEB1,IntenseCropland,198.57703131277495
DEB2,IntenseCropland,40.21295380491226
DEB3,IntenseCropland,130.7311117365833
DEC0,IntenseCropland,47.02257988688597
DED1,IntenseCropland,114.11733839665564
DED2,IntenseCropland,167.61617312222089
DED3,IntenseCropland,115.67513970896832
DEE1,IntenseCropland,122.28927523595564
DEE2,IntenseCropland,202.056809907409
DEE3,IntenseCropland,462.6267666666667
DEF0,IntenseCropland,667.5266459003923
DEG0,IntenseCropland,625.1727183540188
DK00,IntenseCropland,1462.090496181244
EE00,IntenseCropland,654.0070900482486
ES12,IntenseCropland,32.83550096036983
ES21,IntenseCropland,120.1327192658338
ES22,IntenseCropland,471.9355095796411
ES23,IntenseCropland,120.31028522752163
ES24,IntenseCropland,1674.4162524553285
ES41,IntenseCropland,3317.9252398751605
ES43,IntenseCropland,2115.1926652438624
ES51,IntenseCropland,301.8706165494035
ES52,IntenseCropland,118.06863049029717
ES53,IntenseCropland,127.906468555752
ES61,IntenseCropland,1251.0066649969765
ES62,IntenseCropland,69.63728478200676
FI14,IntenseCropland,593.7608543430076
FI15,IntenseCropland,75.82591575252201
FI16,IntenseCropland,242.67092858164935
FI17,IntenseCropland,404.0749898940184
FI20,IntenseCropland,22.6721888027668
FR10,IntenseCropland,284.08001980615114
FR21,IntenseCropland,649.3570666666673
FR22,IntenseCropland,1381.0316036160352
FR23,IntenseCropland,707.8899060597928
FR24,IntenseCropland,2151.22084062721
FR25,IntenseCropland,622.1518565802083
FR26,IntenseCropland,1526.90141183848
FR30,IntenseCropland,843.4191925367513
FR41,IntenseCropland,79.90345700266863
FR42,IntenseCropland,172.89877661475495
FR43,IntenseCropland,621.0783207756621
FR51,IntenseCropland,529.8293201568658
FR52,IntenseCropland,1546.4984942649858
